Source;Accessible au public;Tarif;Accessibilite PMR;Indications de localisation;Type;Horaires d'ouverture;Relais bébé;coord_geo;osm_id;nom_de_la_commune;code_geogrephique_commune;nom_departement;code_geographique_departement
Openstreetmap;;;Non;Farinez'vous;Toilettes dans un bâtiment recevant du public (Toilettes assises);Mo-Fr 07:30-19:00, Sa-Su closed;;48.8236613997361, 2.370544;node/4889564877;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.6933686997684, 2.4036065;node/4897615827;Draveil;91201;Essonne;91
Openstreetmap;;;Non;L'Arc;Toilettes dans un bâtiment recevant du public;;;48.8081637997399, 2.3320245;node/5152506053;Arcueil;94003;Val-de-Marne;94
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-22:00;;48.8856513997207, 2.3534216;node/5267714928;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-01:00;;48.8381105997325, 2.3223384;node/5267714931;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8861856997205, 2.4166524;node/5615951302;Pantin;93055;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8574678997277, 2.340721;node/6601867185;Paris;75056;Paris;75
Openstreetmap;;;;Déclic Café;Toilettes dans un bâtiment recevant du public;;;48.840096799732, 2.3615139;node/8068619049;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.9067563997154, 2.3965377;node/9066641125;Pantin;93055;Seine-Saint-Denis;93
Openstreetmap;;;Oui;;Toilettes publiques;;;48.8131163671602, 2.14881586872764;way/1214747278;Versailles;78646;Yvelines;78
Openstreetmap;;;Oui;;Toilettes publiques;;;48.8609245045369, 2.33904438014766;way/457696553;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.890807352500616, 2.3196701030695492;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.89919884643889, 2.37012649908075;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8658863997256, 2.2243682;node/2262012007;Suresnes;92073;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8380765997325, 2.2780055;node/2267772277;Paris;75056;Paris;75
Openstreetmap;;;;Relais Total Du Pont Aval;Toilettes dans un bâtiment recevant du public;24/7;;48.8346766997333, 2.266146;node/25213384;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;24/7;;48.8816208997217, 2.2803057;node/3240835095;Neuilly-sur-Seine;92051;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);24/7;;48.8478373997301, 2.30208;node/5267714714;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8541916997285, 2.3927344;node/6531427936;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8766369997229, 2.5877482;node/8760540471;Chelles;77108;Seine-et-Marne;77
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8713658997242, 2.3650163;node/9573818745;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques (Toilettes assises);;;48.8925722529785, 2.24015722257821;way/628764124;Puteaux;92062;Hauts-de-Seine;92
Openstreetmap;;;;Relais Total de Jolival;Toilettes dans un bâtiment recevant du public;24/7;;48.957070407945, 2.28038308948902;way/971327154;Argenteuil;95018;Val-d'Oise;95
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;Oui;48.8990445997174, 2.33406;node/10300404941;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.7933286997436, 2.3664377;node/6327645329;Villejuif;94076;Val-de-Marne;94
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8637853794457, 2.39672507600529;way/1083551543;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8982273997176, 2.1923773;node/6090589697;Nanterre;92050;Hauts-de-Seine;92
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.87619604525083, 2.3721835445606883;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.86834301160022, 2.3818979958482376;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.87844763612632, 2.3739497048671403;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;URINOIR;;Non;48.878782534922934, 2.3523454278624807;;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques;;;48.8671418997253, 2.7780619;node/1014178556;Chessy;77111;Seine-et-Marne;77
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8649726997258, 2.3601249;node/1369995618;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8574920997277, 2.3924546;node/1369995706;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8704896997244, 2.3513737;node/1369995994;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques;;;48.8717156997241, 2.0975687;node/1480912964;Marly-le-Roi;78372;Yvelines;78
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.9041554997161, 2.2765025;node/1519435243;Courbevoie;92026;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.8835074997212, 2.2375805;node/228451866;Puteaux;92062;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8294778997346, 2.3494306;node/2460488901;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.6895777997693, 2.29803;node/2889203091;Longjumeau;91345;Essonne;91
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.839976099732, 2.3214106;node/3779503377;Paris;75056;Paris;75
Openstreetmap;;;;bi1;Toilettes dans un bâtiment recevant du public;24/7;;48.3229763998596, 2.5783337;node/3878094003;La Chapelle-la-Reine;77088;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.9913199996945, 2.2766577;node/4938999562;Eaubonne;95203;Val-d'Oise;95
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.880520299722, 2.3573407;node/5362019746;Paris;75056;Paris;75
Openstreetmap;;Payant;Oui;;Toilettes publiques;;;48.8974595997177, 2.2365617;node/567880559;Courbevoie;92026;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.880463199722, 2.3871762;node/6071626126;Paris;75056;Paris;75
Openstreetmap;;;Oui;The Frog;Toilettes dans un bâtiment recevant du public (Toilettes assises);Mo-Su 12:00-02:00;Oui;48.8329892997337, 2.3861988;node/609212551;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;Oui;48.8056193997405, 2.1680183;node/6581773712;Viroflay;78686;Yvelines;78
Openstreetmap;;;;BP Viry;Toilettes dans un bâtiment recevant du public;24/7;;48.6839917997707, 2.376468;node/7163959424;Viry-Châtillon;91687;Essonne;91
Openstreetmap;;;;Total;Toilettes dans un bâtiment recevant du public;;;48.9565808997031, 1.8241436;node/771272835;Épône;78217;Yvelines;78
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8779745997226, 2.3700857;node/775375794;Paris;75056;Paris;75
Openstreetmap;;;Non;Mangez et cassez-vous !;Toilettes dans un bâtiment recevant du public;Mo-Sa 11:30-15:00, 19:00-22:00;;48.8741336997235, 2.3351877;node/8003129930;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8737457997236, 2.5009609;node/9741159184;Rosny-sous-Bois;93064;Seine-Saint-Denis;93
Openstreetmap;;;Oui;Bodega 64;Toilettes dans un bâtiment recevant du public;;;48.8554179997282, 2.3581567;node/9797551086;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.8885896368769, 2.53014018582264;way/145100377;Gagny;93032;Seine-Saint-Denis;93
Openstreetmap;;;;;Toilettes publiques;;;48.8519151130608, 2.28655381870617;way/250866789;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.879121921756, 2.26343293413531;way/83059125;Paris;75056;Paris;75
Openstreetmap;;;Oui;;Toilettes publiques;;Oui;48.823380473288, 2.54281675373816;way/989871966;Villiers-sur-Marne;94079;Val-de-Marne;94
Autres;Oui;Gratuit;Oui;Station metro 14 - Pyramides - A proximité du point de vente - information.;Toilette publique  RATP_x000D_;;;48.8656737, 2.3344599;;Paris;75056;Paris;75
Openstreetmap;Oui;;;;Toilettes publiques;;;48.8354224997331, 2.3805835;node/10726603740;Paris;75056;Paris;75
Openstreetmap;Oui;;;;Toilettes publiques;;;48.3824217998451, 2.9570376;node/11179010996;Montereau-Fault-Yonne;77305;Seine-et-Marne;77
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8683944997249, 2.3634046;node/2358813312;Paris;75056;Paris;75
Openstreetmap;Oui;;Oui;Salon de Thé de La Mosquée de Paris;Toilettes dans un bâtiment recevant du public (Toilettes assises);Mo-Su 09:00-24:00;;48.8416801997316, 2.3556271;node/739769457;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;;;Toilettes publiques (Toilettes assises);;;48.9685979997001, 2.2546776;node/9538399012;Sannois;95582;Val-d'Oise;95
Openstreetmap;Oui;Gratuit;Non;Marché des Vallées;Toilettes dans un bâtiment recevant du public;Tu,Fr,Su 08:00-13:00;;48.9113760391471, 2.25665831416721;way/66311028;La Garenne-Colombes;92035;Hauts-de-Seine;92
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.9045346936994, 2.33179760186098;way/73837986;Saint-Ouen-sur-Seine;93070;Seine-Saint-Denis;93
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.86839539424433, 2.3634091405580957;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.864920416418464, 2.3998237030893126;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.82394344207884, 2.358126804816588;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.862588520667025, 2.2890512023833;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 1 h;;48.87231507521019, 2.369583030462251;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.87459203532375, 2.362733834933827;;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;24/7;;48.8767827997229, 2.3469072;node/10858565610;Paris;75056;Paris;75
Openstreetmap;;;Oui;Wafu;Toilettes dans un bâtiment recevant du public;"Mo-Th 12:00-14:30, 19:00-22:30; Fr-Sa 12:00-14:30, 19:00-23:00; Su 12:00-15:00, 19:00-22:30";;48.5669967997996, 2.628621;node/11306273022;Vert-Saint-Denis;77495;Seine-et-Marne;77
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8838932997211, 2.3978501;node/1369996147;Paris;75056;Paris;75
Openstreetmap;;;Non;La Trazella;Toilettes dans un bâtiment recevant du public;;;48.8137667997385, 2.3168105;node/2360880760;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;;;Shodai Matcha;Toilettes dans un bâtiment recevant du public;;;48.8649294997258, 2.3568657;node/2452148727;Paris;75056;Paris;75
Openstreetmap;;;;Carrefour;Toilettes dans un bâtiment recevant du public;24/7;;48.823993599736, 2.1279986;node/25209148;Le Chesnay-Rocquencourt;78158;Yvelines;78
Openstreetmap;;;;Total;Toilettes dans un bâtiment recevant du public;24/7;;48.9484957997051, 2.3785316;node/3336875298;Stains;93072;Seine-Saint-Denis;93
Openstreetmap;;;;;Toilettes publiques;;;48.3700580998481, 3.1281673;node/4257799189;Gravon;77212;Seine-et-Marne;77
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8432708997312, 2.4359015;node/4665202941;Vincennes;94080;Val-de-Marne;94
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8312545997342, 2.3161132;node/480696998;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-22:00;;48.8527339997288, 2.4089867;node/5267714922;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.6185713997869, 2.0231849;node/5923097673;Bonnelles;78087;Yvelines;78
Autres;Oui;Gratuit;Oui;Station RER A - Nanterre - Universite - A l'extérieur, sur le parvis;Toilette publique  RATP_x000D_;;;48.901251906231444, 2.21599944;;Nanterre;92050;Hauts-de-Seine;92
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8881778997201, 2.3737438;node/1034380892;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);24/7;;48.8578341997276, 2.3558096;node/4406170841;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;;;Toilettes publiques;24/7;;48.1811139998941, 2.7307452;node/4846314886;Souppes-sur-Loing;77458;Seine-et-Marne;77
Openstreetmap;Oui;;;;Toilettes publiques;;;48.5207305998111, 2.2656586;node/9170046785;Lardy;91330;Essonne;91
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.7817917497645, 2.22155069999987;way/268150641;Vélizy-Villacoublay;78640;Yvelines;78
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;49.0127673996892, 2.5593274;node/6170539386;Mauregard;77282;Seine-et-Marne;77
Openstreetmap;;;;;Toilettes publiques;;;48.9226292997115, 2.330532;node/11466367809;L'Île-Saint-Denis;93039;Seine-Saint-Denis;93
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;49.0125031996892, 2.5593617;node/6170548385;Mauregard;77282;Seine-et-Marne;77
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-22:00;;48.8383970997324, 2.2586199;node/5267714929;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8508343997293, 2.3703098;node/7741744488;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.86005986602799, 2.3607006873977197;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.84091223116361, 2.3164276371957278;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.8814959992131, 2.2955325240081876;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.846008593295025, 2.3670278056575427;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.87623316458195, 2.3805412942460036;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.85240888991868, 2.324502929972812;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;TOILETTES;;Non;48.84888019555787, 2.3676189245638684;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.86274833004128, 2.3463926621024567;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.826899102018096, 2.351328775975897;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.84652137265822, 2.316945653588217;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.88106418703482, 2.3873090506008023;;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;Oui;49.0016099996919, 2.573411;node/10883135861;Le Mesnil-Amelot;77291;Seine-et-Marne;77
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;Oui;49.0042777996913, 2.5623431;node/11155633923;Tremblay-en-France;93073;Seine-Saint-Denis;93
Openstreetmap;;;Oui;Yoki Sushi;Toilettes dans un bâtiment recevant du public;"Mo-Sa 11:30-15:00,18:30-23:00; Su 18:30-23:00";;48.8308413997343, 2.312348;node/1931492454;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8991439997173, 2.1295256;node/2046201625;Le Vésinet;78650;Yvelines;78
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8554009997282, 2.4000885;node/3376861790;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.3860966998442, 2.9542777;node/446200992;Montereau-Fault-Yonne;77305;Seine-et-Marne;77
Openstreetmap;;;Oui;Restaurant le VII;Toilettes dans un bâtiment recevant du public;;;48.8522656997289, 2.6020696;node/4977851821;Champs-sur-Marne;77083;Seine-et-Marne;77
Openstreetmap;;;Non;Restaurant H;Toilettes dans un bâtiment recevant du public;Tu-Sa 12:00-14:00, 20:00-22:00;;48.8544887997284, 2.3679571;node/5080236421;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8474341997302, 2.3717917;node/558580838;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;Oui;49.0027333996917, 2.5678862;node/5729712569;Tremblay-en-France;93073;Seine-Saint-Denis;93
Openstreetmap;;;Oui;Angelo;Toilettes dans un bâtiment recevant du public;;;48.9962113996933, 2.1901038;node/6331273691;Montigny-lès-Cormeilles;95424;Val-d'Oise;95
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.6364479997825, 2.1476369;node/6898145449;Janvry;91319;Essonne;91
Openstreetmap;;;;;Toilettes publiques;;;48.8512489997292, 2.2557657;node/7179414307;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.7424560997562, 2.3569512;node/7449940164;Rungis;94065;Val-de-Marne;94
Openstreetmap;;;;;Toilettes publiques;;;48.8261574997354, 2.1529647;node/9671950499;Marnes-la-Coquette;92047;Hauts-de-Seine;92
Openstreetmap;;;Non;;Toilettes publiques;;;48.813060577838, 2.14780902456034;way/1105581304;Versailles;78646;Yvelines;78
Openstreetmap;;;;C. C. Auchan;Toilettes dans un bâtiment recevant du public;24/7;;48.5873542021274, 2.30432706095698;way/143631509;Brétigny-sur-Orge;91103;Essonne;91
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8279374839323, 2.30565420918917;way/197717521;Paris;75056;Paris;75
Openstreetmap;;;Oui;Les Grésillons;Toilettes dans un bâtiment recevant du public;24/7;;48.9193386432875, 2.31384120366277;way/31964247;Asnières-sur-Seine;92004;Hauts-de-Seine;92
Openstreetmap;;;Oui;;Toilettes publiques;;Oui;48.8799861318233, 2.35760623602749;way/403889835;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.9095508387703, 2.27469573148156;way/70769586;Asnières-sur-Seine;92004;Hauts-de-Seine;92
Openstreetmap;;;;Total Access;Toilettes dans un bâtiment recevant du public;24/7;;48.6772451429685, 2.28199532738676;way/737527405;Ballainvilliers;91044;Essonne;91
Openstreetmap;;;;Total;Toilettes dans un bâtiment recevant du public;;;48.7999133862357, 2.13255031387646;way/893421536;Versailles;78646;Yvelines;78
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;Oui;48.5645776998002, 3.2944516;node/10942462430;Provins;77379;Seine-et-Marne;77
Openstreetmap;Oui;Payant;Oui;;Toilettes publiques;;;48.6077783997896, 2.3056731;node/2627520775;Brétigny-sur-Orge;91103;Essonne;91
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques (Toilettes assises);;;48.6134352997882, 2.4718736;node/2678480935;Corbeil-Essonnes;91174;Essonne;91
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8827171997214, 2.3434946;node/3765617815;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8637733997261, 2.3892166;node/5148552350;Paris;75056;Paris;75
Openstreetmap;Oui;;;;Toilettes publiques;;;48.6281659997845, 2.0979018;node/9585121133;Forges-les-Bains;91249;Essonne;91
Openstreetmap;Oui;;;;Toilettes publiques;;;48.811132526147, 2.36438890128748;way/1109821895;Ivry-sur-Seine;94041;Val-de-Marne;94
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.7021598497683, 2.25730099999915;way/1110303891;Villebon-sur-Yvette;91661;Essonne;91
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.781723299756, 2.22150944999945;way/268150648;Vélizy-Villacoublay;78640;Yvelines;78
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.6364057997825, 2.1476715;node/6898145450;Janvry;91319;Essonne;91
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);6:00-22:00;;48.8458130997305, 2.255987;node/5267714944;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.848155306212256, 2.349373388032164;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.86482801626369, 2.3516112635893514;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.848436644167236, 2.359146507792513;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.86831833444501, 2.3608778365390273;;Paris;75056;Paris;75
Openstreetmap;;;Non;Bon & Kawa;Toilettes dans un bâtiment recevant du public;;;48.8134720997386, 2.319719;node/11374230716;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes publiques;;;48.8364668997329, 2.4454241;node/11773489677;Paris;75056;Paris;75
Openstreetmap;;;;Braisenville;Toilettes dans un bâtiment recevant du public;;;48.8799444997221, 2.3450923;node/1235277226;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8627490997264, 2.3593611;node/1369995610;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8583166997275, 2.3802421;node/1369995712;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.864235799726, 2.3795196;node/1369995718;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8850621997208, 2.3549458;node/1369996013;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8830275997213, 2.3814278;node/1369996121;Paris;75056;Paris;75
Openstreetmap;;;Non;Le Carves;Toilettes dans un bâtiment recevant du public;;;48.8114047997391, 2.3261009;node/1637095702;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8888780997199, 2.2975886;node/1894577601;Paris;75056;Paris;75
Openstreetmap;;;Non;Maruyama;Toilettes dans un bâtiment recevant du public;;;48.8124875997388, 2.3160824;node/2369268908;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8598566997271, 2.3488334;node/3988545266;Paris;75056;Paris;75
Openstreetmap;;;Oui;Monop';Toilettes dans un bâtiment recevant du public;Mo-Sa 07:30-23:50, Su 08:00-21:00;;48.876195499723, 2.357113;node/4016900395;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;;48.803543699741, 2.1214143;node/4170038692;Versailles;78646;Yvelines;78
Openstreetmap;;;;;Toilettes publiques;;;48.6537321997782, 2.3059063;node/4811812494;Sainte-Geneviève-des-Bois;91549;Essonne;91
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.88848469972, 2.3494307;node/507685858;Paris;75056;Paris;75
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.868158099725, 2.3484474;node/692331073;Paris;75056;Paris;75
Openstreetmap;;;;Relais de Guyancourt;Toilettes dans un bâtiment recevant du public;24/7;;48.7701767997493, 2.0599134;node/699815310;Guyancourt;78297;Yvelines;78
Openstreetmap;;Gratuit;Oui;;Toilettes publiques (Toilettes assises);;;48.8268986969422, 2.35132850383342;way/1115592246;Paris;75056;Paris;75
Openstreetmap;;;;Esso;Toilettes dans un bâtiment recevant du public;24/7;;48.7532117970546, 2.36119743536347;way/126105403;Rungis;94065;Val-de-Marne;94
Openstreetmap;;;;BP;Toilettes dans un bâtiment recevant du public;24/7;;48.7975803743302, 2.29824609329285;way/146252462;Bagneux;92007;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;24/7;;48.9208791972101, 2.29480936100816;way/63962745;Gennevilliers;92036;Hauts-de-Seine;92
Openstreetmap;;Gratuit;Non;;Toilettes publiques;;;48.8193608279212, 2.31958493822149;way/757095161;Montrouge;92049;Hauts-de-Seine;92
Openstreetmap;;;;;Toilettes dans un bâtiment recevant du public;24/7;;48.6623189606434, 2.37491182445578;way/97580476;Viry-Châtillon;91687;Essonne;91
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);24/7;;48.8572592997277, 2.2911077;node/2386533041;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques;;;48.8513837997292, 2.3204967;node/4348624691;Paris;75056;Paris;75
Openstreetmap;Oui;;;;Toilettes publiques;;;48.8931297997188, 2.4284515;node/7237303478;Romainville;93063;Seine-Saint-Denis;93
Openstreetmap;Oui;Gratuit;Non;;Toilettes publiques;;;48.8535375997286, 2.3539021;node/7577149232;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques;;;48.8316606997341, 2.2879428;node/9221195755;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;Oui;;Toilettes publiques (Toilettes assises);24/7;;48.8462254997305, 2.3548776;node/9397683803;Paris;75056;Paris;75
Openstreetmap;Oui;Gratuit;;Toilettes des Terrases;Toilettes publiques;;;48.8556031914931, 2.78391380791278;way/654444051;Serris;77449;Seine-et-Marne;77
Openstreetmap;;;Oui;;Toilettes publiques;;;48.9082789997151, 2.303229;node/3385303394;Clichy;92024;Hauts-de-Seine;92
Autres;;Gratuit;Oui;;SANISETTE;24 h / 24;;48.860523841578605, 2.3511711256542727;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.845813121421486, 2.2559870408279363;;Paris;75056;Paris;75
Autres;;Gratuit;Oui;;SANISETTE;6 h - 22 h;;48.8989978534776, 2.3341640886753203;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.832777621760634, 2.414299843157846;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.872420405495575, 2.4121436972104693;;Paris;75056;Paris;75
Autres;;Gratuit;Non;;TOILETTES;;Non;48.87685545505606, 2.3807900741875963;;Paris;75056;Paris;75
Openstreetmap;;;;O'80;Toilettes dans un bâtiment recevant du public;Mo-Su 11:00-01:00;;48.8541719997285, 2.4691314;node/10266937109;Fontenay-sous-Bois;94033;Val-de-Marne;94
Openstreetmap;;Gratuit;Oui;;Toilettes publiques;;;48.8835675997212, 2.3687567;node/1036578059;Paris;75056;Paris;75
Openstreetmap;;Gratuit;;;Toilettes publiques;;;48.8306845997343, 2.3916984;node/10916130847;Paris;75056;Paris;75
Openstreetmap;;;;;Toilettes publiques;;Oui;48.6347909997829, 2.1488641;node/10979191799;Briis-sous-Forges;91111;Essonne;91
Openstreetmap;;;;;Toilettes publiques;Tu,Fr,Su 08:00-13:00;;48.9907411996946, 2.2777158;node/1313957806;Eaubonne;95203;Val-d'Oise;95
